category,headline,short_description,date,headline_finbert_sentiment,headline_finbert_score,desc_finbert_sentiment,desc_finbert_score,headline_finbert_numerical,desc_finbert_numerical,avg_finbert_sentiment
POLITICS,the fight for a key biden health care policy is personal for this house democrat,Rep. Debbie Dingell learned first-hand the difficulty of finding home care for the elderly and those with disabilities. Now she's pushing a proposal to fix that.,2021-07-19,neutral,0.5584644079208374,neutral,0.7993125915527344,0,0,0.0
POLITICS,surgeon general portends return of mask mandates amid covid-19 surges,"“It’s very reasonable for counties to take more mitigation measures like the mask rules you see coming out in LA,"" Dr. Vivek Murthy said.",2021-07-19,negative,0.7224692702293396,positive,0.6937344670295715,-1,1,0.0
POLITICS,"with disasters mounting by the day, the u.s. may finally enact real climate policy",But there are some big “ifs.”,2021-07-18,neutral,0.8350459933280945,neutral,0.7491902709007263,0,0,0.0
POLITICS,surgeon general: there's no value in locking up people for marijuana use,Senate Democrats last week introduced legislation that would decriminalize it at the federal level.,2021-07-18,neutral,0.5931100249290466,neutral,0.7619764804840088,0,0,0.0
U.S. NEWS,dozens sickened after chemical incident at texas water park,Bleach and sulfuric acid are believed to be behind the illnesses at Six Flags Hurricane Harbor Splashtown that led at least 31 people to be taken to hospitals.,2021-07-18,negative,0.8762319087982178,negative,0.8458773493766785,-1,-1,-1.0
POLITICS,trump said he thinks he could have beaten george washington in an election,"Trump believes he was a shoo-in for 2020 if not for COVID-19, he told authors of ""I Alone Can Fix It""  — contradicting his claims of a rigged election.",2021-07-18,neutral,0.47107362747192383,negative,0.7401023507118225,0,-1,-0.5
POLITICS,gop governor’s vaccination tour reveals depths of distrust,"Gov. Asa Hutchinson has hit the road, meeting face-to-face with residents to try to overcome vaccine hesitancy — in many cases, hostility — in Arkansas.",2021-07-17,neutral,0.7996545433998108,negative,0.5690958499908447,0,-1,-0.5
POLITICS,how moderate democrats are sabotaging their ideological allies,A group of centrist Democrats wants the party to confront the pharmaceutical industry. Their main opponents? Other centrist Democrats.,2021-07-17,negative,0.6596284508705139,neutral,0.5652417540550232,-1,0,-0.5
POLITICS,trump says gen. mark milley should be 'impeached' over coup fears,"Ex-president, who never served in the military, rips chairman of the Joint Chiefs of Staff, the top military official in the nation, as a ""general who didn't have a clue.""",2021-07-17,negative,0.912186861038208,negative,0.5900286436080933,-1,-1,-1.0
WORLD NEWS,reuters photographer danish siddiqui killed in fight between afghan forces and taliban,Siddiqui was a Pulitzer Prize-winning photographer who was embedded with the Afghan special forces when he was killed.,2021-07-16,neutral,0.4877919554710388,neutral,0.8198336362838745,0,0,0.0
POLITICS,democrats reject criticism of child tax credit accessibility for the poorest americans,Senate Majority Leader Chuck Schumer pushed back against criticism of the online tool that some families must use to sign up for the new benefit.,2021-07-16,negative,0.5793992280960083,negative,0.5332557559013367,-1,-1,-1.0
POLITICS,biden to restore protections for america’s largest national forest,"The administration will end large-scale logging of old-growth trees in “America’s Amazon"" as part of its effort to fight global climate change.",2021-07-15,positive,0.8228756189346313,neutral,0.7576914429664612,1,0,0.5
U.S. NEWS,police: 2 people died at former versace mansion in apparent double suicide,Two bodies were discovered at The Villa Casa Casuarina a day before the 24-year anniversary of designer Gianni Versace's assassination at the site.,2021-07-15,negative,0.8560459017753601,negative,0.5559415221214294,-1,-1,-1.0
POLITICS,"'i’m here, mom!': fbi arrests man who wore roman gladiator costume to capitol riot",Nathan Wayne Entrekin was talking to his mother during the Jan. 6 Capitol riot.,2021-07-15,neutral,0.7033042311668396,neutral,0.5772389769554138,0,0,0.0
POLITICS,unions gave money to gop lawmakers who voted to overturn the election,Corporate political giving has drawn a lot of attention since Jan. 6. How about contributions from labor groups?,2021-07-14,positive,0.7793957591056824,neutral,0.9060007333755493,1,0,0.5
POLITICS,democrats are throwing their whole agenda into this $3.5 trillion budget proposal,But it could all implode at any second.,2021-07-14,neutral,0.860719621181488,neutral,0.6405864953994751,0,0,0.0
U.S. NEWS,thousands of fish burst from plane and plummet into lake in mesmerizing video,"The spellbinding fish drop is a pretty common practice, according to the Utah Division of Wildlife Resources.",2021-07-14,neutral,0.8732231855392456,neutral,0.9074915051460266,0,0,0.0
MEDIA,bill o'reilly accuser details sexual harassment for the first time,Andrea Mackris is breaking her nondisclosure agreement 17 years after she and the ousted Fox News star settled her lawsuit.,2021-07-13,neutral,0.8208025097846985,negative,0.6895861625671387,0,-1,-0.5
POLITICS,mitch mcconnell ‘perplexed’ by covid-19 vaccine resistance his own party is pushing,"“I can only speak for myself,” the top Republican in the Senate said when asked about other GOP senators fueling vaccine hesitancy.",2021-07-13,negative,0.8271461129188538,negative,0.5982276797294617,-1,-1,-1.0
POLITICS,donald trump calls jan. 6 capitol insurrectionists 'great people',"Six months after the violent attack, the most influential figure in the GOP has fully embraced the Capitol rioters.",2021-07-12,neutral,0.5744646787643433,positive,0.658144474029541,0,1,0.5
POLITICS,fauci says it's 'horrifying' to see cpac crowd cheering anti-vaccine remarks,"""They are cheering about someone saying that it's a good thing for people not to try and save their lives.""",2021-07-11,neutral,0.6146879196166992,positive,0.6710280179977417,0,1,0.5
POLITICS,"gop rep. rips greene, boebert for comparing biden’s vaccine campaign to nazism",Adam Kinzinger said that Republican leaders must call out “these absolute clown politicians playing on your vaccine fears for their own selfish gain.”,2021-07-11,negative,0.5101386904716492,neutral,0.553814709186554,-1,0,-0.5
SCIENCE,"virgin galactic’s richard branson blasts off, reaches edge of space",The thrill-seeking billionaire and five employees took off from New Mexico.,2021-07-11,neutral,0.8859516978263855,neutral,0.8787830471992493,0,0,0.0
POLITICS,democratic lawmakers consider fleeing texas to prevent new voter suppression measures,Texas Democrats steel for new fight against measures that could become some of the most restrictive voting laws in America.,2021-07-11,negative,0.5384109020233154,neutral,0.42337486147880554,-1,0,-0.5
POLITICS,alaska gop leaders endorse challenger to us sen. murkowski,Sen. Lisa Murkowski has been one of the Republican party's most outspoken critics of former President Donald Trump.,2021-07-11,negative,0.6055964231491089,negative,0.6480134725570679,-1,-1,-1.0
U.S. NEWS,carnivalgoers rush to stop ride from tipping over at michigan fair,The crowd at the National Cherry Festival in Traverse City may have stopped a scary situation from becoming much worse.,2021-07-10,negative,0.8267346024513245,negative,0.7974974513053894,-1,-1,-1.0
U.S. NEWS,did a study find your cat hated having you home during lockdown? not quite.,A survey found cat owners tended to be split on whether their felines loved or hated having people around so much.,2021-07-10,neutral,0.609768807888031,negative,0.8248085379600525,0,-1,-0.5
U.S. NEWS,miami courthouse to undergo urgent repairs after inspection prompted by condo collapse,An engineer’s report recommended floors 16 and above at the Miami-Dade County Courthouse be closed to staff.,2021-07-10,negative,0.7750672101974487,negative,0.8046093583106995,-1,-1,-1.0
POLITICS,attempted republican troll of joe biden’s obama quip goes awry,"The Republican National Committee’s tweet was branded “the dumbest f**king thing possible.""",2021-07-10,negative,0.7571308612823486,negative,0.8755217790603638,-1,-1,-1.0
POLITICS,people think there's something x-rated about the shape of the cpac stage,At least it doesn't look like a Nazi symbol this time.,2021-07-10,neutral,0.8743988871574402,neutral,0.7826123237609863,0,0,0.0
POLITICS,donald trump jr. mocks texas at cpac dallas and gets the tumbleweed treatment,"“Way to insult the people you want on side,” one Twitter user responded to Donald Trump’s son. “Tough room,” joked another.",2021-07-10,neutral,0.8371851444244385,negative,0.6612374782562256,0,-1,-0.5
POLITICS,"fda, cdc say fully vaccinated do not need booster shots. yet.","“We are prepared for booster doses if and when the science demonstrates that they are needed,"" the federal agencies said.",2021-07-09,neutral,0.9011538028717041,positive,0.5210736989974976,0,1,0.5
POLITICS,"trump reportedly socked secret service with $50,000 bill for lodging at his own properties","The Secret Service paid more than $10,000 at his Bedminster resort in New Jersey for 18 days in May, reveals The Washington Post.",2021-07-09,neutral,0.8752200603485107,neutral,0.528680682182312,0,0,0.0
POLITICS,"ice to limit detention of pregnant, nursing and postpartum immigrants",The new Biden administration policy could lead to the quick release of up to 13 women currently in Immigration and Customs Enforcement custody.,2021-07-09,neutral,0.8685977458953857,neutral,0.7057790756225586,0,0,0.0
U.S. NEWS,‘hellion’ foster dog gets hilarious adoption site filled with f-bombs,"“We’re all tired of Hank. Not because we don’t love him, we’re just TIRED. It’s like he drank ALL OF OUR COFFEE.""",2021-07-09,neutral,0.7933210134506226,negative,0.8856635093688965,0,-1,-0.5
POLITICS,damning trump supercut uses his own words to show why he’s in big legal trouble,MeidasTouch finds old Trump comments that could come back to haunt him in court.,2021-07-08,neutral,0.8328496217727661,negative,0.9282695651054382,0,-1,-0.5
WORLD NEWS,assassination of haitian president only adds to nation’s turbulence,President Jovenel Moïse's killing will imperil the country's already beleaguered chain of command.,2021-07-08,negative,0.7153946757316589,negative,0.8770315647125244,-1,-1,-1.0
POLITICS,joe biden to make good on his afghanistan promise by aug. 31,"“Just one more year ... is not a solution but a recipe for being there indefinitely,"" the president said of America's longest-running war.",2021-07-08,neutral,0.7437955737113953,neutral,0.4179111123085022,0,0,0.0
POLITICS,"trump is so desperate for social media he's suing facebook, twitter and youtube",The former president said he’s seeking “potentially trillions of dollars” in damages.,2021-07-07,negative,0.5163097977638245,negative,0.5244675278663635,-1,-1,-1.0
CRIME,judge: air force largely at fault for texas church massacre,"The Air Force did not properly submit Devin Patrick Kelley's criminal history to an FBI database, allowing him to legally purchase firearms used in the 2017 attack.",2021-07-07,negative,0.8507615923881531,negative,0.6373843550682068,-1,-1,-1.0
POLITICS,marjorie taylor greene’s holocaust museum visit fails to stop her vaccine comparisons,"""People have a choice, they don't need your medical brown shirts showing up at their door ordering vaccinations,"" the Republican congresswoman tweeted.",2021-07-07,negative,0.7134611010551453,neutral,0.48218172788619995,-1,0,-0.5
